"sport","ridere","maschio","inter_ai","fantascienza","idoli","new_engmath","new_computer","new_tech","new_lc","education","body_type","drinks","smokes","age","diet","drugs","height","income","last_online","offspring","orientation","pets","religion","sign","status","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","other","pacific_islander","white","essay_length","art","being","care","company","data","eyes","family","friend","girl","hair","heart","honest","im","internet","lab","law","listening","love","mechanical","name","nerd","old","relationship","school","science","scientist","silicon","smile","student","teacher","tech","therapist","true","web","wine","writing","Class"
1,1,1,3.24150943396226,0,0,0,0,0,0,"working_on_college_university","average","socially","no",18,0.181150021616948,0.185388844491007,69,0.180083857442348,0,0.179122186687798,"straight",0.116161783682364,0.179640727123572,0.150984751674504,"single",0.166669305115814,0.19193427226716,0.227089311475901,0,0,0,0,0,0,0,0,1,3.0111473607758,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,7.99997545482438,0,0,0,0,0,0,"graduated_from_space_camp","curvy","rarely","when_drinking",32,0.184912080310788,0.159178463827389,83,0.249999232963262,0,0.196591243020864,"straight",0.185785534111263,0.103286756869686,0.144927626986408,"single",0.176470659168716,0.19193427226716,0.135135157593572,0,0,1,0,0,0,0,0,1,3.08242630086077,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,10.8050314465409,0,0,0,0,0,0,"dropped_out_of_high_school","thin","not_at_all","yes",60,0.181150021616948,0.185388844491007,69,0.180083857442348,0,0.196591243020864,"straight",0.18539976825029,0.147512924506133,0.150984751674504,"single",0.233765567979637,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.07918124604762,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,0.663472865471585,0,0,0,0,0,0,"working_on_college_university","average","socially","no",23,0.184912080310788,0.185388844491007,63,0.0288466463248515,1,0.196591243020864,"gay",0.185785534111263,0.103286756869686,0.167064475979771,"single",0.116667763870602,0.19193427226716,0.135135157593572,1,0,0,0,0,0,0,0,0,3.30189771719521,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,10.1817523976909,0,0,0,0,1,0,"graduated_from_college_university","fit","socially","when_drinking",32,0.184912080310788,0.190789473684211,70,0.318179762427842,1,0.186567154061806,"straight",0.165853739737855,0.163585434173669,0.184684679764235,"single",0.196789722539415,0.176212938005391,0.135135157593572,1,0,0,0,0,0,0,0,0,2.95182303531591,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,7.02327044025157,0,0,0,0,0,0,"graduated_from_space_camp","average","socially","sometimes",39,0.18118467128106,0.159178463827389,70,0.180083857442348,1,0.215753310776333,"straight",0.18539976825029,0.116959140983461,0.18082789035318,"single",0.176470659168716,0.133640778153096,0.197122302158273,0,0,0,0,0,0,0,0,1,2.75891189239797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"stem"
0,1,0,4.68218029350105,0,0,0,0,0,0,"graduated_from_college_university","thin","often","no",26,0.181150021616948,0.190789473684211,62,0.180083857442348,0,0.196591243020864,"straight",0.18539976825029,0.163585434173669,0.156387722714267,"single",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,2.55870857053317,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"other"
1,1,0,4.5020964360587,0,0,0,0,0,0,"graduated_from_college_university","full_figured","socially","no",25,0.181150021616948,0.190789473684211,64,0.180083857442348,1,0.179122186687798,"straight",0.174897134985319,0.116959140983461,0.198453567129982,"single",0.186440611176082,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.64117654661311,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"other"
0,0,0,12.3528833791313,1,0,0,0,0,0,"graduated_from_college_university","fit","socially","no",30,0.181150021616948,0.185388844491007,71,0.411762779304376,0,0.196591243020864,"straight",0.174897134985319,0.116959140983461,0.150246384861121,"single",0.173809544501085,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.57680189582891,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"other"
0,1,1,8.82410901467505,0,0,0,0,0,0,"working_on_two_year_college","fit","socially","no",49,0.181150021616948,0.185388844491007,72,0.180083857442348,0,0.108808671975793,"straight",0.18539976825029,0.103286756869686,0.160804074612878,"single",0.0256430366277355,0.180527387368383,0.135135157593572,0,1,0,0,0,0,0,0,0,2.81291335664286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"other"
1,1,0,0.57693292649703,0,0,0,0,0,1.5,"dropped_out_of_college_university","a_little_extra","socially","no",20,0.181150021616948,0.185388844491007,65,0.0288466463248515,1,0.196591243020864,"straight",0.185785534111263,0.116959140983461,0.184684679764235,"single",0.173809544501085,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.2380461031288,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,7.02327044025157,0,0,0,0,0,0,"graduated_from_law_school","fit","socially","no",39,0.181150021616948,0.190789473684211,74,0.180083857442348,1,0.196591243020864,"straight",0.185785534111263,0.229508148557225,0.167064475979771,"single",0.196789722539415,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.24129738710999,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,4.68218029350105,0,0,0,0,0,0,"graduated_from_college_university","average","socially","no",26,0.184912080310788,0.190789473684211,64,0.180083857442348,1,0.196591243020864,"straight",0.185785534111263,0.229508148557225,0.184684679764235,"single",0.196789722539415,0.176212938005391,0.135135157593572,1,0,0,0,0,0,0,0,0,1.53147891704226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
1,0,0,5.2564292826557,0,0,0,1,0,0,"graduated_from_college_university","athletic","socially","no",41,0.18118467128106,0.185388844491007,66,0.128205592259895,0,0.196591243020864,"straight",0.174897134985319,0.120482052244875,0.184684679764235,"single",0.196789722539415,0.200406899382605,0.135135157593572,0,0,0,0,0,0,0,1,0,3.83935232889542,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"other"
0,0,1,11.5253668763103,0,0,0,0,0,0,"graduated_from_ph_d_program","a_little_extra","socially","no",64,0.181150021616948,0.159178463827389,76,0.180083857442348,1,0.215753310776333,"straight",0.412841923468592,0.103286756869686,0.198453567129982,"single",0.173809544501085,0.19193427226716,0.197122302158273,0,0,0,0,0,0,0,0,1,3.70009770461305,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"other"
0,0,0,5.58259958071279,0,0,0,0,0,0,"graduated_from_masters_program","average","socially","no",31,0.18118467128106,0.190789473684211,65,0.180083857442348,1,0.151832541014291,"straight",0.18539976825029,0.163585434173669,0.184684679764235,"single",0.196789722539415,0.176212938005391,0.135135157593572,1,0,0,0,0,0,0,0,0,3.26646689544024,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"other"
0,1,0,4.8622641509434,0,0,0,0,0,0,"graduated_from_college_university","average","rarely","no",27,0.181150021616948,0.185388844491007,68,0.180083857442348,1,0.196591243020864,"straight",0.116161783682364,0.120482052244875,0.167064475979771,"single",0.196789722539415,0.176212938005391,0.197122302158273,1,0,0,0,0,0,0,0,0,2.53781909507327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,6.12285115303983,0,0,0,0,0,0,"working_on_masters_program","average","socially","no",34,0.181150021616948,0.185388844491007,68,0.180083857442348,1,0.196591243020864,"straight",0.185785534111263,0.163585434173669,0.150984751674504,"seeing_someone",0.115983120957396,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.12872228433843,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,7.38343815513627,0,0,0,0,0,0,"dropped_out_of_masters_program","curvy","often","no",41,0.159091175100283,0.190789473684211,67,0.180083857442348,1,0.215753310776333,"gay",0.18539976825029,0.338047870512206,0.144927626986408,"single",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.30449052777349,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,8.82410901467505,0,0,0,0,0,0,"graduated_from_masters_program","average","socially","no",49,0.230215741518451,0.190789473684211,73,0.180083857442348,1,0.151832541014291,"straight",0.185785534111263,0.116959140983461,0.18082789035318,"single",0.196789722539415,0.200406899382605,0.135135157593572,0,1,0,0,0,0,0,0,0,3.55303301620244,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,5.58259958071279,0,0,0,0,0,0,"working_on_two_year_college","athletic","socially","yes",31,0.181150021616948,0.185388844491007,72,0.180083857442348,0,0.196591243020864,"straight",0.18539976825029,0.163585434173669,0.267741935483871,"available",0.196789722539415,0.176212938005391,0.197122302158273,0,0,0,0,0,0,0,0,1,2.69372694892365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,1,1,5.04234800838574,0,0,0,0,0,0,"graduated_from_college_university","average","socially","no",28,0.184912080310788,0.185388844491007,73,0.180083857442348,0,0.196591243020864,"straight",0.185785534111263,0.147512924506133,0.150246384861121,"single",0.196789722539415,0.180527387368383,0.227089311475901,0,0,0,0,0,0,0,0,1,2.95133751879592,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,3.60167714884696,0,0,0,0,0,0,"working_on_college_university","skinny","rarely","no",20,0.184912080310788,0.190789473684211,67,0.180083857442348,1,0.151832541014291,"straight",0.119522163258314,0.147512924506133,0.184684679764235,"single",0.176470659168716,0.176212938005391,0.197122302158273,0,1,0,0,0,0,0,0,0,3.02694162795903,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"other"
1,0,1,4.141928721174,0,0,2,0,0,0,"working_on_masters_program","athletic","not_at_all","no",23,0.164804518702462,0.185388844491007,71,0.180083857442348,1,0.14678931844662,"straight",0.210927536940868,0.338047870512206,0.198453567129982,"seeing_someone",0.388886977898353,0.19193427226716,0.227089311475901,0,0,0,0,0,0,0,0,1,3.0565237240791,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"other"
1,0,0,3.78176100628931,0,0,0,0,0,0,"working_on_college_university","curvy","socially","no",21,0.184912080310788,0.185388844491007,61,0.180083857442348,0,0.196591243020864,"straight",0.0821931548882892,0.120482052244875,0.156387722714267,"single",0.173809544501085,0.180527387368383,0.135135157593572,0,0,1,0,0,0,0,0,0,3.23628527744803,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,1,0,5.94276729559748,0,0,0,0,0,0,"graduated_from_college_university","fit","socially","no",33,0.18118467128106,0.190789473684211,68,0.180083857442348,1,0.196591243020864,"straight",0.174897134985319,0.229508148557225,0.164319291504011,"single",0.196789722539415,0.176212938005391,0.135135157593572,0,0,0,0,0,0,0,0,1,3.27898211686544,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,24.1588384182886,0,0,0,0,0,0,"graduated_from_law_school","fit","socially","no",48,0.230215741518451,0.185388844491007,71,0.503309133714346,0,0.186567154061806,"straight",0.185785534111263,0.147512924506133,0.167064475979771,"single",0.196789722539415,0.19193427226716,0.227089311475901,0,0,0,0,0,0,0,0,1,2.50379068305718,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"other"
0,0,0,5.22243186582809,0,0,0,4,1,0,"graduated_from_college_university","thin","socially","no",29,0.181150021616948,0.185388844491007,60,0.180083857442348,0,0.196591243020864,"straight",0.210927536940868,0.229508148557225,0.202898501452895,"single",0.196789722539415,0.176212938005391,0.197122302158273,1,0,0,0,0,0,0,0,0,3.47639682672533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"stem"
1,0,1,5.22243186582809,0,0,0,0,0,0,"graduated_from_two_year_college","average","socially","when_drinking",29,0.181150021616948,0.185388844491007,74,0.180083857442348,1,0.196591243020864,"straight",0.174897134985319,0.147512924506133,0.18082789035318,"single",0.196789722539415,0.19193427226716,0.227089311475901,1,1,1,1,1,1,1,1,1,3.30685374869301,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"other"
0,0,1,15.9089881213921,0,0,0,0,0,0,"graduated_from_ph_d_program","fit","socially","no",50,0.184912080310788,0.185388844491007,68,0.318179762427842,0,0.196591243020864,"straight",0.239997700091996,0.229508148557225,0.18082789035318,"available",0.196789722539415,0.19193427226716,0.227089311475901,1,0,0,0,0,0,0,0,0,2.74741180788642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stem"
0,0,0,15.0992740114304,0,0,0,0,0,0,"graduated_from_college_university","athletic","socially","no",30,0.230215741518451,0.185388844491007,70,0.503309133714346,0,0.196591243020864,"straight",0.185785534111263,0.120482052244875,0.140665068631538,"single",0.196789722539415,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,1,0,5.04234800838574,0,0,0,0,0,0,"working_on_college_university","average","socially","no",28,0.181150021616948,0.190789473684211,71,0.180083857442348,0,0.196591243020864,"straight",0.18539976825029,0.163585434173669,0.164319291504011,"single",0.196789722539415,0.176212938005391,0.135135157593572,0,0,0,0,0,0,0,0,1,3.25382243870807,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"other"
0,0,0,5.76268343815514,0,0,0,0,0,0,"graduated_from_ph_d_program","average","rarely","no",32,0.181150021616948,0.185388844491007,69,0.180083857442348,1,0.196591243020864,"straight",0.185785534111263,0.179640727123572,0.267741935483871,"single",0.196789722539415,0.200406899382605,0.197122302158273,0,0,0,0,0,0,0,0,1,3.60681114691896,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"stem"
0,0,0,4.68218029350105,0,0,0,0,0,0,"graduated_from_masters_program","fit","socially","no",26,0.181150021616948,0.185388844491007,63,0.180083857442348,0,0.196591243020864,"straight",0.185785534111263,0.229508148557225,0.164319291504011,"single",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,2.67117284271508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,2,0,5.94276729559748,0,0,0,0,1,0,"graduated_from_college_university","a_little_extra","socially","no",33,0.18118467128106,0.159178463827389,69,0.180083857442348,1,0.151832541014291,"straight",0.185785534111263,0.229508148557225,0.198453567129982,"single",0.181818202478713,0.19193427226716,0.135135157593572,0,0,0,0,0,0,0,0,1,3.62869538271402,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,4.32201257861635,0,0,0,0,0,0,"graduated_from_college_university","fit","often","no",24,0.230215741518451,0.190789473684211,72,0.180083857442348,1,0.179122186687798,"straight",0.210927536940868,0.338047870512206,0.267741935483871,"single",0.196789722539415,0.19193427226716,0.197122302158273,0,0,0,0,0,0,0,0,1,3.28578227377939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,6.84318658280922,0,0,0,0,0,2,"graduated_from_masters_program","thin","rarely","no",38,0.181150021616948,0.185388844491007,70,0.180083857442348,1,0.196591243020864,"straight",0.174897134985319,0.338047870512206,0.167064475979771,"single",0.196789722539415,0.180527387368383,0.135135157593572,1,0,0,0,0,0,0,0,0,2.40654018043396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stem"
0,0,1,5.40251572327044,0,0,0,0,0,0,"high_school","average","socially","no",30,0.18749968751953,0.190789473684211,69,0.180083857442348,1,0.215753310776333,"straight",0.185785534111263,0.338047870512206,0.184684679764235,"single",0.196789722539415,0.176212938005391,0.197122302158273,0,0,0,0,0,1,0,0,1,3.59571661994342,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"other"
0,1,0,7.20335429769392,0,0,0,0,0,0,"graduated_from_masters_program","full_figured","socially","no",40,0.18118467128106,0.185388844491007,69,0.180083857442348,1,0.196591243020864,"straight",0.119522163258314,0.116959140983461,0.150984751674504,"single",0.115983120957396,0.200406899382605,0.135135157593572,0,0,0,0,0,0,0,0,1,3.49665293925092,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"other"
0,0,1,11.1651991614256,0,0,0,0,0,0,"graduated_from_masters_program","average","often","no",62,0.184912080310788,0.185388844491007,72,0.180083857442348,0,0.108808671975793,"gay",0.18539976825029,0.147512924506133,0.150246384861121,"single",2.28096487939008e-05,0.200406899382605,0.135135157593572,0,0,0,0,0,0,0,0,1,3.06855689507236,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"other"
0,0,1,6.66310272536688,0,0,0,0,0,0,"graduated_from_college_university","fit","socially","no",37,0.164804518702462,0.159178463827389,73,0.180083857442348,1,0.196591243020864,"straight",0.210927536940868,0.103286756869686,0.202898501452895,"single",0.196789722539415,0.200406899382605,0.135135157593572,0,0,0,0,0,0,0,0,1,2.83058866868514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stem"
0,1,1,7.74997622186112,0,0,0,0,0,0,"graduated_from_college_university","athletic","often","when_drinking",31,0.184912080310788,0.0588271668480339,72,0.249999232963262,1,0.186567154061806,"straight",0.18539976825029,0.229508148557225,0.144927626986408,"single",0.176470659168716,0.133640778153096,0.227089311475901,0,0,0,0,0,0,1,0,0,3.5472823079633,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,2,0,5.22243186582809,0,0,0,1,0,0,"graduated_from_masters_program","fit","socially","no",29,0.184912080310788,0.185388844491007,71,0.180083857442348,1,0.151832541014291,"straight",0.185785534111263,0.163585434173669,0.18082789035318,"single",0.158730536023238,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.53389910079659,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stem"
1,1,0,8.28385744234801,0,0,0,1,0,0,"graduated_from_masters_program","thin","not_at_all","no",46,0.181150021616948,0.185388844491007,71,0.180083857442348,1,0.196591243020864,"gay",0.185785534111263,0.163585434173669,0.150984751674504,"single",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.68385720540035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,1,7.74360587002096,0,0,0,0,0,0,"graduated_from_masters_program","a_little_extra","not_at_all","no",43,0.181150021616948,0.185388844491007,70,0.180083857442348,1,0.14678931844662,"bisexual",0.191176406791127,0.163585434173669,0.202898501452895,"available",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.4072208929274,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,1,0,0.778859450770991,1,0,0,0,0,0,"working_on_masters_program","curvy","rarely","no",27,0.122808064770794,0.185388844491007,70,0.0288466463248515,1,0.186567154061806,"straight",0.18539976825029,0.229508148557225,0.156387722714267,"single",0.176470659168716,0.19193427226716,0.227089311475901,0,1,0,0,0,0,0,0,0,3.34615730223201,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"other"
1,0,0,4.8622641509434,0,0,0,0,0,0,"graduated_from_college_university","fit","socially","no",27,0.164804518702462,0.185388844491007,64,0.180083857442348,1,0.196591243020864,"straight",0.210927536940868,0.147512924506133,0.198453567129982,"single",0.196789722539415,0.176212938005391,0.135135157593572,1,0,0,0,0,0,0,0,0,3.26717172840301,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"other"
0,1,0,4.8622641509434,0,0,0,0,0,0,"graduated_from_two_year_college","average","socially","no",27,0.181150021616948,0.185388844491007,71,0.180083857442348,1,0.196591243020864,"straight",0.18539976825029,0.120482052244875,0.164319291504011,"single",0.196789722539415,0.176212938005391,0.197122302158273,0,0,1,0,0,0,0,0,0,3.28330122870355,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
1,1,0,8.10377358490566,0,0,0,0,0,0,"graduated_from_college_university","average","socially","no",45,0.184912080310788,0.185388844491007,66,0.180083857442348,1,0.179122186687798,"straight",0.174897134985319,0.229508148557225,0.267741935483871,"single",0.0322629108738428,0.176212938005391,0.197122302158273,0,0,0,0,0,0,0,0,1,2.93601079571521,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"other"
0,0,1,0.807706097095843,0,0,0,0,0,0,"graduated_from_college_university","athletic","socially","no",28,0.184912080310788,0.185388844491007,72,0.0288466463248515,1,0.179122186687798,"straight",0.18539976825029,0.116959140983461,0.267741935483871,"single",0.196789722539415,0.176212938005391,0.197122302158273,0,0,0,0,0,0,0,0,0,3.44978684698577,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"other"
0,1,0,4.32201257861635,0,0,0,0,0,0,"graduated_from_masters_program","average","socially","sometimes",24,0.181150021616948,0.159178463827389,58,0.180083857442348,1,0.196591243020864,"straight",0.18539976825029,0.163585434173669,0.267741935483871,"single",0.0909111724733529,0.176212938005391,0.197122302158273,1,0,0,0,0,0,0,0,0,3.52283531366053,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,0,0,5.04234800838574,0,0,2,1,3,2,"graduated_from_college_university","average","socially","when_drinking",28,0.181150021616948,0.190789473684211,71,0.180083857442348,1,0.196591243020864,"straight",0.18539976825029,0.338047870512206,0.150246384861121,"single",0.388886977898353,0.176212938005391,0.197122302158273,0,0,0,0,0,0,0,0,1,3.27692113206577,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"stem"
0,0,1,4.141928721174,0,0,0,0,0,0,"working_on_college_university","thin","rarely","no",23,0.181150021616948,0.185388844491007,73,0.180083857442348,1,0.196591243020864,"straight",0.0974031499795456,0.163585434173669,0.140665068631538,"single",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,3.47261019759604,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"other"
1,0,0,0.9519393287201,0,0,0,0,0,0,"working_on_college_university","rather_not_say","not_at_all","trying_to_quit",33,0.166667326361402,0.0588271668480339,70,0.0288466463248515,0,0.196591243020864,"straight",0.185785534111263,0.116959140983461,0.198453567129982,"single",0.196789722539415,0.133640778153096,0.0704241137448768,0,0,0,0,0,0,0,0,0,3.33525725643453,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,1,1,0.605779572821882,0,0,0,0,0,0,"graduated_from_two_year_college","fit","not_at_all","yes",21,0.184912080310788,0.190789473684211,71,0.0288466463248515,1,0.196591243020864,"straight",0.210927536940868,0.163585434173669,0.160804074612878,"available",0.196789722539415,0.176212938005391,0.227089311475901,0,0,0,0,0,0,0,0,1,2.70329137811866,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other"
0,2,1,4.8622641509434,0,0,0,0,2,0,"graduated_from_college_university","athletic","socially","no",27,0.184912080310788,0.185388844491007,75,0.180083857442348,1,0.196591243020864,"straight",0.210927536940868,0.147512924506133,0.18082789035318,"single",0.196789722539415,0.200406899382605,0.135135157593572,0,1,0,0,0,0,1,0,0,3.57622613744961,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"stem"
